PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
42,2024-10-12,12:22:26.86,3,2,"Hall, Matthew",1000370436,Right,ASH_UNI,"Stalnaker, Josh",1000370424,Left,ASH_UNI,Undefined,2,Top,1,1,0,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Out,2,0,,79.03631,0.172424,-2.727881,1927.617634,258.512234,2:30,5.61695,1.53772,6.28851,-38.97384,5.42351,19.2969,2.52821,0.63005,71.96636,-7.106107,0.761469,0.479568,85.99774,1.736399,-0.661689,1779.190952,,,,56.33979,53.4143,-1.493432,0.464747,-10.89658,3.19004,-1.34594,50,5.61092,4.78651,-114.75493,-0.77489,-14.39695,23.0545,-27.95924,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241012-AshlandUniversity-Private-1,2c0dc4e0-88b6-11ef-9b2d-a753a00dd5ee,78.59668,2.67753,,7.06995,,,,0.85649,2.50057,-0.66829,2273d265-9386-42f3-9595-1dd46facdc9d,2024-10-12,16:22:26.86,2024-10-12T12:22:26.8650406-04:00,2024-10-12T16:22:26.8650406Z,GroundBall,v3,,,,"Toth, John",10314025,Right,ASH_UNI,5db902af-ca60-432c-8210-cae00f3f8f06,54.21022,-115.59768,11.52725,5.62057,0.24715,-13.97962,-1.53052,5.31278,-7.19847,10.858727,0.86436,125.83652,-14.04395,,,,,,,2.50996,3.55159,-19.3043,,,,,,,-0.66761,-1.4755,-0.53542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,239.585986,18.0428,1832.827837,0.950825,2:00,-0.334748,-0.819046,-0.465947,73.490781,59.49603,64.113537,168.431032,76.463316,0.046942,0.97222,-0.229313,76.7285,2.69055,0.97222,0.046942,0.229313,-76.7285,-2.69055,-0.97222,-0.046942,0.229313,-168.431032,-76.463316,-0.046942,-0.97222,-0.229313
43,2024-10-12,12:24:45.24,1,1,"Scott, Cameron",1000370417,Right,ASH_UNI,"Shimek, Ryan",1000370441,Right,ASH_UNI,Undefined,2,Bottom,0,0,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,86.16235,-1.753545,-3.361623,2106.51762,221.017279,1:15,5.91732,1.65594,6.91175,-19.35399,17.24753,13.89005,2.70434,-0.25137,78.08923,-5.502642,-0.824758,0.435433,69.84119,19.900445,-165.784756,1855.056779,-107.08657,11.88874,-25.14733,143.87838,62.40983,-167.250646,1.757132,-8.43985,10.1004,-1.44899,50,5.79992,6.85376,-125.04154,-4.2768,-13.21703,27.77329,-16.35657,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241012-AshlandUniversity-Private-1,7e81b5b0-88b6-11ef-9b2d-a753a00dd5ee,86.5632,16.19717,,8.07312,,,,1.26929,2.54697,0.34265,2273d265-9386-42f3-9595-1dd46facdc9d,2024-10-12,16:24:45.24,2024-10-12T12:24:45.2490150-04:00,2024-10-12T16:24:45.2490150Z,LineDrive,v3,,,,"Rozmus, Jack",1000362219,Right,ASH_UNI,3bafc6c4-80e5-4094-b8ea-445c045f0348,53.5853,-125.83536,13.88664,5.91548,-3.80929,-8.17829,-1.65029,7.23153,-6.60852,11.644035,1.26929,-93.36698,7.67188,-0.30993,-0.10253,0.2926,-0.25184,0.11119,-0.0199,2.54696,34.86786,-23.95939,2.46146,-0.51285,0.16753,-0.06763,0.02366,-0.00378,0.34265,-23.65165,2.96547,0.0722,-0.09641,0.15458,-0.12596,0.05506,-0.00982,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,221.387463,6.224306,2094.099823,0.994105,1:30,-0.13184,-0.66026,-0.739374,-35.240104,-17.052624,-69.449235,160.241138,12.382361,0.330198,0.214435,-0.919232,13.130905,19.280818,0.214435,0.330198,0.919232,-13.130905,-19.280818,-0.214435,-0.330198,0.919232,-160.241138,-12.382361,-0.330198,-0.214435,-0.919232
44,2024-10-12,12:25:04.42,1,2,"Scott, Cameron",1000370417,Right,ASH_UNI,"Shimek, Ryan",1000370441,Right,ASH_UNI,Undefined,2,Bottom,0,0,1,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,87.3986,-0.1649,-3.160433,2001.412186,235.320032,1:45,5.91316,1.88804,6.66494,-21.953,13.83363,18.24359,3.93264,0.5137,79.26354,-4.369371,0.157154,0.430558,,,,,,,,,,,,-10.43603,7.68662,-1.68171,50,5.89305,6.29439,-126.87448,-0.94287,-16.88371,27.76799,-19.73839,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241012-AshlandUniversity-Private-1,89f672f0-88b6-11ef-9b2d-a753a00dd5ee,87.54319,,,8.13506,,,,,,,2273d265-9386-42f3-9595-1dd46facdc9d,2024-10-12,16:25:04.42,2024-10-12T12:25:04.4230566-04:00,2024-10-12T16:25:04.4230566Z,,v3,,,,"Rozmus, Jack",1000362219,Right,ASH_UNI,1e7ee6f5-a268-48cd-9352-d6a4975697dc,53.83071,-127.71012,13.88399,5.91249,-0.34887,-9.8692,-1.87878,6.80249,-8.44186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,226.560459,7.696213,1983.383573,0.990992,1:30,-0.169215,-0.719942,-0.67309,76.129192,51.543778,62.628447,126.469318,-84.229738,0.080852,-0.994933,-0.05976,86.562688,-4.637524,0.994933,-0.080852,0.05976,-86.562688,4.637524,-0.994933,0.080852,0.05976,-126.469318,84.229738,-0.080852,0.994933,-0.05976
45,2024-10-12,12:25:25.65,1,3,"Scott, Cameron",1000370417,Right,ASH_UNI,"Shimek, Ryan",1000370441,Right,ASH_UNI,Undefined,2,Bottom,0,0,2,Slider,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,77.49267,0.717307,-0.35097,2177.309343,63.219896,8:00,5.89784,2.00615,6.01954,-50.72668,-4.03162,-11.10418,2.33507,0.75572,70.71504,-8.635466,-2.352524,0.491821,,,,,,,,,,,,5.56319,-1.75398,-1.97293,50,5.92712,1.10039,-112.54732,-0.17286,7.05379,22.61332,-34.39798,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241012-AshlandUniversity-Private-1,96a0a2f0-88b6-11ef-9b2d-a753a00dd5ee,76.63855,,,6.77764,,,,,,,2273d265-9386-42f3-9595-1dd46facdc9d,2024-10-12,16:25:25.65,2024-10-12T12:25:25.6584102-04:00,2024-10-12T16:25:25.6584102Z,,v3,,,,"Rozmus, Jack",1000362219,Right,ASH_UNI,8014aae4-8066-46f2-b798-8e0e5903e97b,54.47808,-113.4435,11.30666,5.90696,1.19035,-17.19899,-2.011,0.82084,3.5269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,44.607874,77.987256,453.161777,0.208129,7:30,-0.975269,0.158392,0.15415,-47.516106,-22.578706,2.95248,154.611338,56.401207,0.237263,0.832933,-0.499929,59.027672,13.725035,0.832933,0.237263,0.499929,-59.027672,-13.725035,-0.832933,-0.237263,0.499929,-154.611338,-56.401207,-0.237263,-0.832933,-0.499929
46,2024-10-12,12:25:55.13,2,1,"Scott, Cameron",1000370417,Right,ASH_UNI,"Weaver, Carter",1000370418,Right,ASH_UNI,Undefined,2,Bottom,1,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,76.18224,1.03836,-1.468782,2072.887853,56.78054,8:00,5.8944,1.81793,6.22266,-53.14979,-5.46103,-10.63788,2.42375,-0.42409,69.99423,-8.768615,-3.392032,0.497026,,,,,,,,,,,,5.06996,-2.64606,-1.70311,50,5.94618,3.20849,-110.72282,0.4344,6.25762,20.83337,-35.43997,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241012-AshlandUniversity-Private-1,a82ad720-88b6-11ef-9b2d-a753a00dd5ee,75.8359,,,6.188,,,,,,,2273d265-9386-42f3-9595-1dd46facdc9d,2024-10-12,16:25:55.13,2024-10-12T12:25:55.1345062-04:00,2024-10-12T16:25:55.1345062Z,,v3,,,,"Rozmus, Jack",1000362219,Right,ASH_UNI,461ea460-ffdf-4d0a-9dbc-e9646fbabb21,54.27684,-111.52463,10.41669,5.90322,1.79838,-17.71999,-1.82196,2.96766,3.12881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,39.763855,68.073849,774.039587,0.373411,7:15,-0.915525,0.255615,0.310605,-76.3321,-14.525426,12.672397,145.123449,47.083247,0.389366,0.732344,-0.55863,52.663726,22.915029,0.732344,0.389366,0.55863,-52.663726,-22.915029,-0.732344,-0.389366,0.55863,-145.123449,-47.083247,-0.389366,-0.732344,-0.55863
47,2024-10-12,12:26:10.94,2,2,"Scott, Cameron",1000370417,Right,ASH_UNI,"Weaver, Carter",1000370418,Right,ASH_UNI,Undefined,2,Bottom,1,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,80.43885,-2.117485,-3.45426,1488.409253,230.049827,1:45,6.02377,1.57234,6.52335,-29.41506,12.81564,13.69371,1.62543,-0.45945,73.90976,-7.644748,-0.969913,0.46772,,,,,,,,,,,,-8.15422,7.7217,-1.33751,50,5.86347,6.57418,-116.73211,-5.10505,-11.25644,21.88236,-21.51468,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241012-AshlandUniversity-Private-1,b1967df0-88b6-11ef-9b2d-a753a00dd5ee,80.5877,,,6.52908,,,,,,,2273d265-9386-42f3-9595-1dd46facdc9d,2024-10-12,16:26:10.94,2024-10-12T12:26:10.9415846-04:00,2024-10-12T16:26:10.9415846Z,,v3,,,,"Rozmus, Jack",1000362219,Right,ASH_UNI,d4e5ea92-4b8f-48ad-80ad-b796b7d1e38d,53.97477,-117.47485,10.94118,6.02436,-4.37479,-10.75734,-1.56714,6.95625,-5.62822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,234.055363,-11.283893,1459.637861,0.98067,1:45,0.189779,-0.786163,-0.588159,-50.042317,-47.118534,21.115362,148.483225,15.510165,0.503711,0.267409,-0.821442,18.031955,30.245841,0.267409,0.503711,0.821442,-18.031955,-30.245841,-0.267409,-0.503711,0.821442,-148.483225,-15.510165,-0.503711,-0.267409,-0.821442
48,2024-10-12,12:26:26.03,2,3,"Scott, Cameron",1000370417,Right,ASH_UNI,"Weaver, Carter",1000370418,Right,ASH_UNI,Undefined,2,Bottom,1,1,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,76.82155,-0.588385,-2.225638,2154.30097,33.576563,7:00,5.85571,1.59933,5.90367,-56.80676,-9.31335,-7.1641,0.57521,-1.06468,71.00851,-10.932459,-3.515123,0.496007,,,,,,,,,,,,3.05508,-4.2815,-1.41625,50,5.77547,4.58824,-111.59935,-2.91562,3.8295,21.22263,-37.54084,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241012-AshlandUniversity-Private-1,ba9fe080-88b6-11ef-9b2d-a753a00dd5ee,75.9917,,,5.81303,,,,,,,2273d265-9386-42f3-9595-1dd46facdc9d,2024-10-12,16:26:26.03,2024-10-12T12:26:26.0323238-04:00,2024-10-12T16:26:26.0323238Z,,v3,,,,"Rozmus, Jack",1000362219,Right,ASH_UNI,078545ca-3625-4820-9eee-5c3010c9b11c,54.59787,-112.47032,10.61132,5.86351,-1.37495,-18.77042,-1.60132,4.43108,1.91475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,34.812059,68.818685,778.393104,0.361321,7:15,-0.922285,0.196687,0.332723,-19.840268,-24.412725,-12.686954,159.284402,46.158679,0.245016,0.721261,-0.647881,48.06785,14.182751,0.721261,0.245016,0.647881,-48.06785,-14.182751,-0.721261,-0.245016,0.647881,-159.284402,-46.158679,-0.245016,-0.721261,-0.647881
49,2024-10-12,12:26:49.12,2,4,"Scott, Cameron",1000370417,Right,ASH_UNI,"Weaver, Carter",1000370418,Right,ASH_UNI,Undefined,2,Bottom,1,2,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Error,0,0,,87.08237,-2.041237,-2.841686,2170.821392,216.011095,1:15,6.00213,1.66046,6.69259,-16.28103,19.45564,13.31741,2.7756,0.16943,79.71554,-5.190259,-0.418278,0.430258,76.90711,-32.232481,-48.337307,,,,,6.85418,6.42032,-31.202711,0.04099,-7.88319,11.21729,-1.47627,50,5.85932,5.80521,-126.51007,-4.89551,-12.77847,25.7603,-13.99111,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241012-AshlandUniversity-Private-1,c8562950-88b6-11ef-9b2d-a753a00dd5ee,87.60436,2.47335,,7.36683,,,,3.25508,2.47335,-0.62041,2273d265-9386-42f3-9595-1dd46facdc9d,2024-10-12,16:26:49.12,2024-10-12T12:26:49.1270566-04:00,2024-10-12T16:26:49.1270566Z,GroundBall,v3,,,,"Rozmus, Jack",1000362219,Right,ASH_UNI,bed039ac-4c97-41c6-8885-60bd84b10b0c,53.80671,-127.28285,12.88015,5.99989,-4.47579,-6.99555,-1.65617,6.18855,-6.38924,,3.25384,63.6142,,,,,,,,2.47452,-60.33959,,,,,,,,-0.61902,-71.49268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,220.216368,5.908836,2159.287715,0.994687,1:15,-0.117562,-0.645505,-0.754654,-40.196074,-9.293368,-48.899225,163.4599,7.568982,0.282206,0.13172,-0.950268,7.891667,16.391901,0.13172,0.282206,0.950268,-7.891667,-16.391901,-0.13172,-0.282206,0.950268,-163.4599,-7.568982,-0.282206,-0.13172,-0.950268
50,2024-10-12,12:27:26.30,3,1,"Scott, Cameron",1000370417,Right,ASH_UNI,"Koons, Mason",1000370434,Right,ASH_UNI,Undefined,2,Bottom,1,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.14532,2.066448,-1.176498,2001.235362,82.434409,8:45,5.93509,2.04932,6.2882,-48.82329,-0.22071,-12.50052,3.77203,-0.07674,69.21085,-6.984966,-3.435844,0.501766,,,,,,,,,,,,6.13595,-0.17488,-1.9572,50,6.06428,2.67111,-109.22617,2.55268,7.42718,18.88628,-32.38573,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241012-AshlandUniversity-Private-1,de83cde0-88b6-11ef-9b2d-a753a00dd5ee,75.11958,,,5.93447,,,,,,,2273d265-9386-42f3-9595-1dd46facdc9d,2024-10-12,16:27:26.30,2024-10-12T12:27:26.3058114-04:00,2024-10-12T16:27:26.3058114Z,,v3,,,,"Rozmus, Jack",1000362219,Right,ASH_UNI,79c581d9-bbe9-47d1-9fd6-92f6f817c51d,54.21054,-109.9518,9.44314,5.9423,3.79698,-16.19286,-2.05434,2.38575,3.71359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,38.849745,68.11472,745.959279,0.372749,7:15,-0.912743,0.267126,0.309101,-78.940429,-18.011175,16.196493,144.402135,41.854951,0.433564,0.667247,-0.605643,47.770776,25.693942,0.667247,0.433564,0.605643,-47.770776,-25.693942,-0.667247,-0.433564,0.605643,-144.402135,-41.854951,-0.433564,-0.667247,-0.605643
51,2024-10-12,12:27:46.15,3,2,"Scott, Cameron",1000370417,Right,ASH_UNI,"Koons, Mason",1000370434,Right,ASH_UNI,Undefined,2,Bottom,1,1,0,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,79.37931,-0.591777,-2.778294,1363.315079,229.961446,1:45,5.9026,1.98537,6.41255,-30.47285,12.93087,13.7802,2.81847,0.57742,72.87425,-6.322521,-0.282551,0.474171,75.98858,-20.806729,-70.47234,,,,,9.56712,9.56712,-56.391378,0.076712,-8.02012,7.32225,-1.79298,50,5.84623,5.12875,-115.3418,-2.00858,-10.81627,21.22928,-22.29895,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241012-AshlandUniversity-Private-1,ea4e7350-88b6-11ef-9b2d-a753a00dd5ee,79.49128,3.04804,,6.50507,,,,2.61438,3.04804,-0.40804,2273d265-9386-42f3-9595-1dd46facdc9d,2024-10-12,16:27:46.15,2024-10-12T12:27:46.1534914-04:00,2024-10-12T16:27:46.1534914Z,GroundBall,v3,,,,"Rozmus, Jack",1000362219,Right,ASH_UNI,746c99d4-8c4a-4ee4-b241-17b556a58ecf,54.08645,-116.09149,10.61464,5.90326,-1.22111,-11.14948,-1.98084,5.51072,-5.40813,180,2.61281,34.95121,,,,,,,,3.04983,-39.73356,,,,,,,,-0.40361,-98.54794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,,229.801249,-10.738712,1339.439513,0.982487,1:45,0.163106,-0.748469,-0.642799,-37.086398,-33.254588,17.46111,154.484429,17.908977,0.409885,0.307506,-0.85874,19.701903,24.197586,0.307506,0.409885,0.85874,-19.701903,-24.197586,-0.307506,-0.409885,0.85874,-154.484429,-17.908977,-0.409885,-0.307506,-0.85874
52,2024-10-12,12:28:17.03,3,3,"Scott, Cameron",1000370417,Right,ASH_UNI,"Koons, Mason",1000370434,Right,ASH_UNI,Undefined,2,Bottom,1,1,1,Slider,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,74.42525,0.470546,-2.737586,1926.486302,43.194366,7:30,5.79592,1.9323,6.51983,-53.18865,-3.23217,-4.66343,1.79576,-0.96998,67.84006,-9.417821,-3.584576,0.508707,,,,,,,,,,,,1.55378,-1.33453,-1.73987,50,5.80646,5.31732,-108.03333,-0.5525,1.8062,21.69814,-33.72539,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241012-AshlandUniversity-Private-1,fcd04df0-88b6-11ef-9b2d-a753a00dd5ee,74.09464,,,6.58519,,,,,,,2273d265-9386-42f3-9595-1dd46facdc9d,2024-10-12,16:28:17.03,2024-10-12T12:28:17.0362562-04:00,2024-10-12T16:28:17.0362562Z,,v3,,,,"Rozmus, Jack",1000362219,Right,ASH_UNI,bc11745c-fa67-4356-b67f-453ca12c8ba7,53.97804,-108.82937,10.84907,5.80404,0.68479,-16.8627,-1.93373,5.25105,0.9031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,47.37948,69.770504,666.14292,0.345781,7:30,-0.923942,0.262142,0.278589,-83.294415,-12.107246,19.852469,148.838476,44.756647,0.367445,0.704097,-0.607644,49.205415,21.558125,0.704097,0.367445,0.607644,-49.205415,-21.558125,-0.704097,-0.367445,0.607644,-148.838476,-44.756647,-0.367445,-0.704097,-0.607644
53,2024-10-12,12:29:00.02,3,4,"Scott, Cameron",1000370417,Right,ASH_UNI,"Koons, Mason",1000370434,Right,ASH_UNI,Undefined,2,Bottom,1,1,2,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,76.9069,0.00074,-2.805481,2107.96555,67.324427,8:15,5.87946,1.90227,6.27001,-48.70735,-1.68059,-7.76579,1.8212,-1.33322,70.38148,-9.003042,-4.208624,0.493564,,,,,,,,,,,,3.15858,-0.38319,-1.69115,50,5.85635,5.74011,-111.62193,-1.41999,3.94114,22.15725,-32.65216,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241012-AshlandUniversity-Private-1,166846a0-88b7-11ef-9b2d-a753a00dd5ee,76.36783,,,6.52542,,,,,,,2273d265-9386-42f3-9595-1dd46facdc9d,2024-10-12,16:29:00.02,2024-10-12T12:29:00.0261826-04:00,2024-10-12T16:29:00.0261826Z,,v3,,,,"Rozmus, Jack",1000362219,Right,ASH_UNI,448e2aa7-6659-41ee-b3b1-0890c06d5250,54.22773,-112.45801,11.07862,5.88669,-0.18789,-16.32608,-1.90494,5.59139,1.97057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,41.551933,71.619529,664.695506,0.315326,7:30,-0.936294,0.209167,0.282141,-77.372093,-22.555445,22.247434,146.869333,38.239431,0.429278,0.618949,-0.657741,43.25963,25.421723,0.618949,0.429278,0.657741,-43.25963,-25.421723,-0.618949,-0.429278,0.657741,-146.869333,-38.239431,-0.429278,-0.618949,-0.657741
54,2024-10-12,12:29:24.87,3,5,"Scott, Cameron",1000370417,Right,ASH_UNI,"Koons, Mason",1000370434,Right,ASH_UNI,Undefined,2,Bottom,1,2,2,Slider,Curveball,BallinDirt,Undefined,Undefined,Undefined,1,0,,76.30211,-1.785891,-3.718429,2181.333153,77.860606,8:30,5.81806,1.99066,6.11259,-48.37818,-0.21177,-8.36099,0.13128,-2.14902,70.22171,-10.643239,-5.223617,0.499509,,,,,,,,,,,,3.23158,0.80327,-1.70064,50,5.65526,7.46743,-110.59535,-4.85732,3.95827,21.75646,-31.19012,ASH_UNI,ASH_UNI,AshlandUniversity,TeamExclusive,Team,20241012-AshlandUniversity-Private-1,25318610-88b7-11ef-9b2d-a753a00dd5ee,75.45894,,,6.0804,,,,,,,2273d265-9386-42f3-9595-1dd46facdc9d,2024-10-12,16:29:24.87,2024-10-12T12:29:24.8740000-04:00,2024-10-12T16:29:24.8740000Z,,v3,,,,"Rozmus, Jack",1000362219,Right,ASH_UNI,abad12b9-a961-4e92-982e-6fbf8d80b9a1,54.38717,-111.45506,10.87823,5.82284,-3.62484,-15.59506,-1.99263,7.31102,1.97914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.78559,,,1.274756,,,,1.15489,5.92363,4.0138,127.27729,0.87915,-1.64078,1.30208,110.19324,-8.96823,5.95413,11.38764,-12.06766,3.96549,-7.35201,2.33316,High,High,High,,,High,High,High,45.59192,74.424752,585.696022,0.268504,7:30,-0.954564,0.161699,0.250323,-37.492956,-28.046906,-11.555191,139.737572,47.449011,0.437051,0.736676,-0.516038,54.988927,25.915857,0.736676,0.437051,0.516038,-54.988927,-25.915857,-0.736676,-0.437051,0.516038,-139.737572,-47.449011,-0.437051,-0.736676,-0.516038
